// Start Time: 00/00/   0 - 01:10:50
// Sample rate: 120.0Hz
// Scenario: 10.8
// Firmware Version: 2.6.1
Counter	Temperature	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	
48936	27.56	-9.687227	0.380627	0.345810	-0.002665	-0.004848	-0.012130	3.176373	0.288818	-0.889954	
48937	27.56	-9.777252	0.370805	0.398760	-0.000191	-0.003255	0.006997	3.176368	0.287801	-0.889835	
48938	27.56	-9.806620	0.379997	0.478531	0.008486	-0.007672	-0.002433	3.176595	0.289108	-0.890683	
48939	27.56	-9.777623	0.389214	0.534306	0.001479	-0.005982	0.012184	3.174983	0.288830	-0.890553	
48940	27.56	-9.843298	0.379483	0.565556	0.011970	-0.004106	-0.007524	3.173628	0.289314	-0.890401	
48941	27.56	-9.714324	0.350753	0.478924	-0.005297	-0.003106	-0.008697	3.175886	0.287395	-0.889374	
48942	27.56	-9.689740	0.365923	0.374880	0.005102	-0.000468	-0.007621	3.175656	0.287755	-0.889016	
48943	27.56	-9.786825	0.356688	0.345486	0.005019	-0.005910	0.003592	3.174645	0.287764	-0.889463	
48944	27.56	-9.804035	0.363465	0.420464	0.011144	-0.004947	-0.010149	3.176396	0.288025	-0.889209	
48945	27.56	-9.753302	0.401313	0.524690	-0.005374	-0.004981	0.001686	3.175923	0.288504	-0.888744	
48946	27.56	-9.794651	0.398861	0.543910	-0.005341	-0.014684	-0.009680	3.177857	0.290250	-0.890461	
48947	27.56	-9.767885	0.372329	0.524688	0.003242	-0.005944	0.007013	3.175922	0.288889	-0.888866	
48948	27.56	-9.799264	0.363236	0.451956	0.001547	-0.016532	-0.002658	3.176151	0.288403	-0.889225	
48949	27.56	-9.801647	0.336775	0.432626	-0.001064	-0.002377	0.007857	3.176138	0.287650	-0.889354	
48950	27.56	-9.709388	0.365434	0.452284	0.003288	-0.014738	-0.002627	3.176871	0.289719	-0.890162	
48951	27.56	-9.728733	0.389865	0.423115	-0.003629	-0.005860	0.001704	3.177657	0.288018	-0.888744	
48952	27.56	-9.825842	0.390237	0.403388	0.001603	0.001245	-0.002431	3.175068	0.289118	-0.888554	
48953	27.56	-9.738480	0.375313	0.432790	-0.008797	-0.019098	-0.008934	3.176135	0.287908	-0.889478	
48954	27.56	-9.753155	0.375097	0.469052	-0.005347	-0.014692	-0.006225	3.176865	0.289213	-0.890165	
48955	27.56	-9.811542	0.370185	0.500320	0.001604	0.001260	-0.005041	3.176677	0.288119	-0.888442	
48956	27.56	-9.806677	0.346024	0.495539	-0.003670	-0.009460	0.004263	3.177309	0.289009	-0.888391	
48957	27.56	-9.721653	0.369999	0.495810	-0.010571	0.003886	0.008623	3.175049	0.288756	-0.888931	
48958	27.56	-9.801636	0.375467	0.432557	-0.001839	-0.009339	-0.011285	3.176996	0.289335	-0.890031	
48959	27.56	-9.777330	0.380278	0.427796	0.024003	-0.013111	0.005553	3.176562	0.287595	-0.888079	
48960	27.56	-9.704405	0.380233	0.408696	0.003264	-0.004146	0.007895	3.178213	0.288212	-0.887333	
48961	27.56	-9.757862	0.365821	0.413367	0.005114	0.002199	-0.010174	3.177430	0.288757	-0.888384	
48962	27.56	-9.806526	0.356066	0.442258	-0.001921	-0.012991	0.000791	3.176975	0.287937	-0.887176	
48963	27.56	-9.843197	0.379734	0.529239	-0.000173	-0.002341	0.000089	3.178406	0.287765	-0.888566	
48964	27.56	-9.845747	0.379439	0.572810	0.008469	0.002937	0.002893	3.176447	0.288991	-0.888205	
48965	27.56	-9.729024	0.379472	0.527240	0.003358	0.009272	-0.004934	3.178150	0.288028	-0.888832	
48966	27.56	-9.743314	0.365718	0.423105	0.013724	0.011862	0.001340	3.176954	0.288857	-0.887920	
48967	27.56	-9.738248	0.342060	0.345691	0.008477	-0.000603	0.007164	3.178202	0.289120	-0.887828	
48968	27.56	-9.726163	0.366045	0.369904	0.000804	-0.003080	-0.013778	3.177335	0.289619	-0.887888	
48969	27.56	-9.706930	0.370332	0.442599	-0.000224	-0.020994	0.003302	3.176668	0.289280	-0.888935	
48970	27.56	-9.889268	0.384885	0.500007	-0.002738	-0.006732	-0.006921	3.178347	0.287449	-0.889941	
48971	27.56	-9.836030	0.384252	0.572837	0.003234	-0.004188	0.007049	3.176599	0.285762	-0.886716	
48972	27.56	-9.646467	0.388860	0.539632	0.005089	0.006625	-0.005820	3.177441	0.288746	-0.888134	
48973	27.56	-9.786996	0.370762	0.408408	-0.012235	0.009272	0.001751	3.176969	0.290374	-0.887912	
48974	27.56	-9.774627	0.354374	0.326166	-0.015734	-0.004059	0.004130	3.175436	0.287080	-0.888164	
48975	27.56	-9.733392	0.380707	0.350482	0.001567	-0.011193	-0.000001	3.178115	0.287797	-0.886596	
48976	27.56	-9.855106	0.361021	0.442070	0.004147	-0.005031	0.001866	3.176964	0.288334	-0.887548	
48977	27.56	-10.001057	0.438192	0.523710	-0.005427	-0.003320	0.008695	3.178990	0.288454	-0.889640	
48978	27.56	-10.006056	0.413686	0.572157	-0.005401	-0.000624	0.004392	3.179190	0.288369	-0.887759	
48979	27.56	-10.073977	0.360919	0.533264	0.005067	0.020696	0.000502	3.177165	0.287623	-0.888533	
48980	27.56	-9.993617	0.361225	0.460928	0.004181	-0.003236	-0.005010	3.179195	0.287852	-0.887512	
48981	27.56	-9.854924	0.388057	0.379074	-0.006245	-0.007676	0.004267	3.176848	0.287172	-0.887064	
48982	27.56	-9.806385	0.334670	0.389033	0.006685	-0.016626	0.007820	3.179722	0.288478	-0.889960	
48983	27.56	-9.777388	0.365634	0.447190	-0.000145	-0.002303	-0.001654	3.179341	0.287956	-0.887003	
48984	27.56	-9.806698	0.389469	0.507567	-0.000142	-0.005839	-0.006019	3.179246	0.288817	-0.886508	
48985	27.56	-9.787249	0.374962	0.500401	0.006849	0.002204	-0.013606	3.178112	0.287544	-0.886597	
48986	27.56	-9.782336	0.379921	0.481042	0.022320	-0.002409	0.001321	3.176819	0.287844	-0.887935	
48987	27.56	-9.767620	0.360908	0.427866	0.006788	-0.005852	-0.005046	3.179808	0.288380	-0.887839	
48988	27.56	-9.762745	0.370602	0.423025	-0.001809	-0.011066	-0.016510	3.177143	0.288657	-0.886289	
48989	27.56	-9.782251	0.372884	0.449580	0.004975	-0.015698	0.003469	3.177856	0.287806	-0.886863	
48990	27.56	-9.796926	0.372668	0.485843	-0.005286	0.011951	-0.004164	3.177327	0.287837	-0.887649	
48991	27.56	-9.787180	0.384803	0.476173	-0.012223	0.006639	-0.003478	3.179686	0.288120	-0.887724	
48992	27.56	-9.767691	0.394562	0.456858	-0.000111	-0.002255	-0.007713	3.177920	0.288899	-0.888596	
48993	27.56	-9.765216	0.389837	0.439928	-0.003570	0.005727	-0.003345	3.177459	0.287573	-0.887391	
48994	27.56	-9.782283	0.380055	0.461673	-0.001888	-0.000542	0.000939	3.177813	0.289134	-0.888229	
48995	27.56	-9.777465	0.353359	0.473844	-0.003563	-0.000460	-0.008621	3.176685	0.287981	-0.888193	
48996	27.56	-9.784771	0.360581	0.481067	0.005044	-0.002320	-0.002434	3.178500	0.289721	-0.889795	
48997	27.56	-9.787135	0.375247	0.459243	-0.007080	0.000358	0.001729	3.179020	0.287908	-0.888770	
48998	27.56	-9.777381	0.392235	0.447142	0.006778	-0.005865	-0.004174	3.178682	0.287353	-0.887801	
48999	27.56	-9.777398	0.380110	0.452006	-0.008815	-0.002299	0.001667	3.178771	0.288418	-0.888910	
49000	27.56	-9.770153	0.370319	0.466577	0.001602	-0.004054	-0.005978	3.178039	0.288906	-0.888712	
49001	27.56	-9.777411	0.380077	0.456849	-0.005395	-0.008562	0.005113	3.178734	0.287308	-0.889540	
49002	27.56	-9.801694	0.360823	0.451952	-0.000152	-0.005858	-0.002558	3.179323	0.288617	-0.887624	
49003	27.56	-9.884289	0.312677	0.449313	-0.001881	-0.005864	-0.003443	3.177829	0.288220	-0.887610	
49004	27.56	-9.932880	0.303106	0.451572	0.008530	-0.005866	-0.009321	3.177333	0.286423	-0.887157	
49005	27.56	-10.124430	0.362433	0.332126	0.004174	-0.004165	-0.002386	3.176398	0.288392	-0.886220	
49006	27.56	-10.049567	0.404656	0.494538	0.000686	0.005581	0.003715	3.178448	0.288357	-0.887689	
49007	27.56	-9.758448	0.427188	0.631152	0.005122	0.024373	-0.006447	3.176616	0.289325	-0.887196	
49008	27.56	-9.913857	0.326203	0.601708	0.008446	0.001127	0.004608	3.177339	0.286544	-0.887032	
49009	27.56	-9.959795	0.346181	0.526449	-0.003682	0.021498	0.019389	3.175093	0.287043	-0.887442	
49010	27.56	-9.791688	0.385686	0.350258	-0.005280	0.020801	0.002879	3.176241	0.286764	-0.886613	
49011	27.56	-9.764890	0.354401	0.318939	0.011969	-0.000580	0.002037	3.176375	0.286628	-0.886355	
49012	27.56	-9.772124	0.424631	0.306681	0.003279	-0.016547	0.000848	3.176159	0.287867	-0.885867	
49013	27.56	-9.728844	0.423419	0.466634	-0.001782	-0.001278	-0.017259	3.177154	0.289283	-0.886161	
49014	27.56	-9.738422	0.389956	0.413395	-0.003638	-0.000561	0.006100	3.175918	0.287487	-0.888624	
49015	27.56	-9.862491	0.348713	0.475960	-0.008783	-0.019980	-0.014120	3.174774	0.286736	-0.889085	
49016	27.56	-9.879603	0.343650	0.514643	0.000751	-0.006701	-0.012068	3.174348	0.287801	-0.887617	
49017	27.56	-9.733775	0.355586	0.486107	-0.007024	-0.004870	-0.010474	3.174596	0.288188	-0.887722	
49018	27.56	-9.862383	0.399731	0.441973	0.004972	-0.016601	0.002616	3.176265	0.287903	-0.889344	
49019	27.56	-9.762739	0.392367	0.422985	0.001568	-0.009416	-0.001708	3.176243	0.290743	-0.890577	
49020	27.56	-9.621800	0.365572	0.401763	0.011899	-0.014810	0.006160	3.177165	0.289158	-0.888899	
49021	27.56	-9.820957	0.341960	0.388966	0.010253	-0.008527	-0.006741	3.176207	0.287443	-0.887608	
49022	27.56	-9.898984	0.336577	0.495216	-0.001951	-0.011267	0.004290	3.175379	0.288154	-0.886793	
49023	27.56	-9.753437	0.350228	0.568361	-0.013949	0.011980	-0.003462	3.177841	0.288733	-0.890470	
49024	27.56	-9.787346	0.413386	0.539069	-0.001845	0.008379	-0.004148	3.175813	0.287463	-0.888134	
49025	27.56	-9.845388	0.414165	0.446852	-0.007088	-0.001434	0.001728	3.175231	0.285763	-0.889803	
49026	27.56	-9.767491	0.387810	0.384239	-0.000191	-0.002369	0.007876	3.175310	0.289384	-0.888784	
49027	27.56	-9.774752	0.361311	0.372154	-0.000199	-0.004154	0.008718	3.175284	0.289413	-0.889408	
49028	27.56	-9.753028	0.327084	0.418296	0.008475	-0.009456	0.000992	3.175503	0.288426	-0.889895	
49029	27.56	-9.767769	0.353285	0.481143	-0.010525	-0.008461	-0.005372	3.173657	0.287618	-0.889287	
49030	27.56	-9.767852	0.394160	0.514965	-0.005401	-0.002363	0.007782	3.175510	0.287650	-0.889525	
49031	27.56	-9.736176	0.408827	0.481160	0.001500	-0.013039	0.006901	3.175032	0.287623	-0.889062	
49032	27.56	-9.859968	0.394855	0.446833	0.011074	-0.012131	-0.003292	3.175871	0.288947	-0.890114	
49033	27.56	-9.777341	0.389917	0.432620	-0.012290	-0.012051	-0.000237	3.175149	0.287889	-0.889301	
49034	27.56	-9.665642	0.350885	0.442787	0.010171	-0.021889	0.000855	3.176097	0.286672	-0.890109	
49035	27.56	-9.743272	0.324742	0.403810	0.013729	-0.004076	-0.006651	3.177129	0.287663	-0.889407	
49036	27.56	-9.786982	0.370796	0.403566	-0.000297	-0.013137	0.019869	3.175196	0.288475	-0.888299	
49037	27.56	-9.743459	0.375023	0.476352	0.010117	-0.028169	0.005128	3.176680	0.285941	-0.887829	
49038	27.56	-9.792087	0.399190	0.495497	-0.001910	-0.005882	0.000878	3.175068	0.288095	-0.888310	
49039	27.56	-9.860195	0.374956	0.526764	-0.000184	-0.005901	0.000050	3.174869	0.288818	-0.890313	
49040	27.56	-9.796986	0.374936	0.507628	0.011171	0.009270	-0.009983	3.175286	0.288131	-0.889041	
49041	27.56	-9.738526	0.355866	0.447351	0.006815	0.007475	-0.003163	3.173912	0.289149	-0.889510	
49042	27.56	-9.745663	0.365925	0.394043	-0.001905	-0.007651	0.002578	3.177118	0.288060	-0.889779	
49043	27.56	-9.755351	0.370853	0.384314	0.003270	-0.007692	0.005266	3.174895	0.288916	-0.889688	
49044	27.56	-9.743244	0.399725	0.401254	0.008487	-0.012984	-0.002502	3.174506	0.288418	-0.889968	
49045	27.56	-9.767703	0.399365	0.461692	0.003274	-0.019193	-0.003528	3.174608	0.289212	-0.890703	
49046	27.56	-9.855359	0.370058	0.534054	0.004173	-0.008529	-0.006839	3.176316	0.288755	-0.891328	
49047	27.56	-9.738818	0.391386	0.556235	0.001569	-0.005853	-0.003411	3.176589	0.287067	-0.890320	
49048	27.56	-9.777510	0.360496	0.490779	-0.005407	-0.013003	0.004188	3.175611	0.289341	-0.890505	
49049	27.56	-9.684937	0.363359	0.394271	-0.000128	0.002157	0.000114	3.176355	0.288071	-0.890208	
49050	27.56	-9.743016	0.376128	0.316560	0.005077	-0.000516	-0.002409	3.176069	0.289391	-0.891467	
49051	27.56	-9.835497	0.368664	0.379180	-0.009685	-0.008520	0.000727	3.177377	0.288562	-0.889633	
49052	27.56	-9.733827	0.408620	0.510222	-0.007985	-0.008535	0.003330	3.177100	0.287313	-0.890033	
49053	27.56	-9.721855	0.364660	0.568451	-0.005342	-0.006700	-0.005278	3.176306	0.287743	-0.891333	
49054	27.56	-9.879601	0.375071	0.517008	0.003291	-0.005897	-0.002485	3.177050	0.288393	-0.891525	
49055	27.56	-9.799322	0.346174	0.471355	0.018832	-0.011296	0.002021	3.175331	0.288862	-0.891150	
49056	27.56	-9.709361	0.365501	0.442599	0.003223	-0.005968	0.013065	3.176906	0.289053	-0.892155	
49057	27.56	-9.772435	0.370693	0.413304	0.008522	-0.004970	-0.005003	3.177165	0.289940	-0.892132	
49058	27.56	-9.709288	0.385015	0.418354	-0.001820	-0.002217	-0.009485	3.176194	0.288495	-0.891213	
49059	27.56	-9.728772	0.392183	0.437637	0.006737	-0.009455	0.001834	3.174197	0.288371	-0.894471	
49060	27.56	-9.823557	0.353622	0.451884	-0.001833	-0.002247	-0.009468	3.172944	0.289251	-0.891945	
49061	27.56	-9.865021	0.370215	0.514649	-0.003669	-0.015667	-0.000125	3.174443	0.287723	-0.891345	
49062	27.56	-9.685299	0.364873	0.525006	-0.001901	-0.000537	0.002642	3.176411	0.289302	-0.892190	
49063	27.56	-9.806599	0.384884	0.471259	-0.002738	-0.004950	-0.004319	3.175775	0.288033	-0.892242	
49064	27.56	-9.738508	0.370409	0.442483	-0.005392	-0.000584	0.009529	3.174226	0.288836	-0.890857	
49065	27.56	-9.645999	0.382777	0.370169	-0.016588	-0.007558	0.000583	3.173734	0.288441	-0.890646	
49066	27.56	-9.799065	0.354065	0.379341	0.004977	-0.013049	0.006104	3.174334	0.289751	-0.891467	
49067	27.56	-9.777385	0.375307	0.447173	-0.010600	-0.004138	0.010274	3.174559	0.290419	-0.892195	
49068	27.56	-9.782475	0.365077	0.529489	-0.000179	-0.014737	-0.004405	3.175224	0.288074	-0.890539	
49069	27.56	-9.845702	0.374720	0.555871	-0.007124	-0.012098	-0.000146	3.176052	0.288259	-0.891598	
49070	27.56	-9.792180	0.403792	0.529384	0.005932	-0.006715	-0.010260	3.174583	0.287706	-0.890961	
49071	27.56	-9.685093	0.379885	0.452347	-0.005279	0.001348	-0.008643	3.174358	0.288572	-0.890600	
49072	27.56	-9.743075	0.356648	0.335963	-0.006968	0.008470	-0.009436	3.173142	0.289425	-0.890187	
49073	27.56	-9.762579	0.342019	0.360128	-0.002724	-0.007594	-0.004361	3.172822	0.288991	-0.891830	
49074	27.56	-9.740909	0.375318	0.432781	0.005008	-0.011221	0.000918	3.173609	0.287417	-0.890411	
49075	27.56	-9.891862	0.369979	0.558130	0.006708	0.001121	0.007182	3.173332	0.288725	-0.891421	
49076	27.56	-9.758336	0.398471	0.587624	0.010186	-0.005926	0.001067	3.175805	0.287998	-0.891493	
49077	27.56	-9.748391	0.399016	0.505343	-0.006162	0.004865	-0.006003	3.173024	0.288136	-0.889704	
49078	27.56	-9.782162	0.380356	0.418093	0.010273	0.001250	-0.005761	3.175673	0.288261	-0.891750	
49079	27.56	-9.699414	0.375720	0.360301	-0.006944	0.001427	-0.017322	3.172966	0.288458	-0.891200	
49080	27.56	-9.723668	0.361370	0.345710	0.005150	0.004901	-0.012744	3.173438	0.287853	-0.891666	
49081	27.56	-9.840474	0.375629	0.422729	-0.004424	-0.009325	-0.013050	3.174265	0.288152	-0.889738	
49082	27.56	-9.763119	0.379338	0.558588	0.004201	-0.013788	-0.013850	3.172973	0.289090	-0.891196	
49083	27.56	-9.767947	0.389090	0.548869	0.003324	-0.007604	-0.008592	3.174473	0.287177	-0.890474	
49084	27.56	-9.821255	0.379882	0.500267	-0.000147	-0.007620	-0.006039	3.173825	0.288735	-0.891509	
49085	27.56	-9.743364	0.380094	0.442448	-0.000109	-0.001365	-0.006843	3.174611	0.288442	-0.890458	
49086	27.56	-9.786951	0.361206	0.391478	-0.002765	-0.003220	0.003492	3.173611	0.289078	-0.890777	
49087	27.56	-9.806549	0.346343	0.449539	-0.000213	-0.004168	0.008718	3.172641	0.288656	-0.890103	
49088	27.56	-9.694875	0.384577	0.476513	0.004187	0.007451	0.001982	3.173341	0.288076	-0.891050	
49089	27.56	-9.767704	0.394529	0.461701	0.018791	-0.008689	0.010713	3.172304	0.288114	-0.892121	
49090	27.56	-9.811399	0.399539	0.451846	-0.012288	-0.014708	-0.002859	3.175062	0.287348	-0.891301	
49091	27.56	-9.724012	0.379846	0.471572	-0.003651	-0.018281	-0.001915	3.171331	0.283233	-0.893460	
49092	27.56	-9.767603	0.370614	0.423007	-0.001916	-0.002353	0.006110	3.172911	0.290567	-0.893061	
49093	27.56	-9.884365	0.353570	0.480713	-0.013952	-0.004882	-0.010556	3.170974	0.288953	-0.891467	
49094	27.56	-9.699929	0.379267	0.546716	0.008523	0.006572	-0.002289	3.171900	0.287122	-0.892653	
49095	27.56	-9.689962	0.389536	0.457154	-0.015648	0.001397	-0.010546	3.173670	0.286722	-0.891779	
49096	27.56	-9.825804	0.383082	0.388874	0.004979	-0.007737	0.007910	3.171945	0.290525	-0.892385	
49097	27.56	-9.748094	0.380424	0.396429	-0.012246	-0.006679	-0.003642	3.173472	0.287686	-0.890793	
49098	27.56	-9.699573	0.380155	0.418398	-0.009718	-0.019164	0.001434	3.173472	0.288709	-0.891037	
49099	27.56	-9.845499	0.353475	0.480856	-0.000343	-0.029140	0.017084	3.172889	0.288418	-0.893073	
49100	27.56	-9.835965	0.374746	0.548644	0.000606	-0.013968	0.008619	3.174270	0.288544	-0.892723	
49101	27.56	-9.699884	0.372130	0.529781	-0.008794	-0.003136	-0.003562	3.172912	0.288136	-0.892450	
49102	27.56	-9.772541	0.372843	0.452037	0.004186	0.000349	-0.001550	3.174844	0.289358	-0.891059	
49103	27.56	-9.806317	0.337256	0.364818	-0.000133	-0.012928	-0.006971	3.174832	0.289755	-0.891431	
49104	27.56	-9.699488	0.303038	0.379800	0.004199	0.002141	0.000180	3.172535	0.287369	-0.892357	
49105	27.56	-9.806412	0.332185	0.398722	0.010202	0.002036	0.007235	3.172609	0.289076	-0.890974	
49106	27.56	-9.865149	0.345731	0.558273	-0.000193	-0.005911	0.000910	3.173091	0.288970	-0.891313	
49107	27.56	-9.729164	0.383957	0.578074	0.004210	-0.001370	-0.009379	3.172970	0.287303	-0.890832	
49108	27.56	-9.782365	0.372599	0.490739	-0.001887	0.008319	0.004506	3.171587	0.289096	-0.891671	
49109	27.56	-9.767504	0.390195	0.389077	0.004188	-0.007625	-0.004238	3.170705	0.288078	-0.891740	
49110	27.56	-9.677539	0.373282	0.355543	-0.003604	-0.007597	-0.000925	3.171742	0.289063	-0.890913	
49111	27.56	-9.782081	0.332226	0.384285	-0.001849	-0.021754	-0.014040	3.172714	0.287691	-0.891098	
49112	27.56	-9.796891	0.355841	0.471347	0.011101	-0.010311	-0.006756	3.172941	0.287975	-0.891702	
49113	27.56	-9.743740	0.379156	0.578029	-0.000166	-0.006739	-0.003453	3.172970	0.288326	-0.891076	
49114	27.56	-9.835954	0.413438	0.548574	-0.016627	-0.008506	-0.000257	3.174191	0.288491	-0.891608	
49115	27.56	-9.796868	0.389730	0.466444	-0.005334	-0.011141	-0.007036	3.174137	0.291112	-0.893591	
49116	27.56	-9.738361	0.370777	0.389219	-0.007103	-0.000559	0.007772	3.174185	0.288882	-0.891856	
49117	27.56	-9.806344	0.337189	0.374502	0.010282	-0.003175	-0.008412	3.173725	0.290114	-0.891261	
49118	27.56	-9.728754	0.360813	0.428010	0.004944	-0.013076	0.011281	3.175043	0.288521	-0.892044	
49119	27.56	-9.748315	0.336376	0.471561	-0.007922	-0.004915	-0.004427	3.175286	0.289425	-0.892395	
49120	27.56	-9.843060	0.389742	0.480800	0.001518	-0.016574	0.000818	3.171714	0.288839	-0.891538	
49121	27.56	-9.806640	0.404113	0.488172	0.017166	0.009165	0.000516	3.174433	0.287734	-0.891594	
49122	27.56	-9.777399	0.375274	0.452015	0.001629	0.008378	-0.004093	3.173734	0.288952	-0.890768	
49123	27.56	-9.833243	0.365804	0.442142	-0.005332	-0.011147	-0.007030	3.173897	0.290587	-0.893238	
49124	27.56	-9.733641	0.355921	0.437685	-0.002753	0.002123	0.003540	3.172189	0.287590	-0.891759	
49125	27.56	-9.689857	0.331799	0.413679	-0.005320	0.002174	0.000021	3.171738	0.288684	-0.890915	
49126	27.56	-9.796697	0.353908	0.401140	-0.000195	-0.005919	0.006101	3.172524	0.288277	-0.892851	
49127	27.56	-9.799204	0.385134	0.432548	0.001534	-0.009466	0.003493	3.173275	0.290070	-0.893161	
49128	27.56	-9.758011	0.382364	0.469021	0.011889	-0.007753	0.008006	3.172407	0.289034	-0.892856	
49129	27.56	-9.826125	0.384697	0.505082	-0.012294	-0.004971	0.001585	3.171753	0.288426	-0.893529	
49130	27.56	-9.794511	0.372629	0.490694	-0.002745	-0.012040	-0.007008	3.171255	0.287014	-0.893199	
49131	27.56	-9.767761	0.360556	0.478709	0.011969	0.004751	0.000361	3.171544	0.287355	-0.892305	
49132	27.56	-9.792023	0.365519	0.468926	-0.002813	-0.005047	0.008662	3.171561	0.290022	-0.892540	
49133	27.56	-9.680207	0.384776	0.442672	0.001563	-0.004979	0.001788	3.172533	0.288650	-0.892724	
49134	27.56	-9.745579	0.375799	0.364972	-0.012239	-0.004015	-0.002744	3.173512	0.287911	-0.892905	
49135	27.56	-9.859830	0.385534	0.396008	0.003301	-0.014751	-0.005184	3.173207	0.287972	-0.894297	
49136	27.56	-9.792147	0.379710	0.514901	0.010293	-0.007570	-0.016262	3.173467	0.288715	-0.891162	
49137	27.56	-9.777724	0.364797	0.568245	-0.000146	0.007451	0.000187	3.171693	0.288224	-0.891916	
49138	27.56	-9.821334	0.384518	0.529311	0.001568	-0.004100	-0.002505	3.172428	0.289011	-0.892357	
49139	27.56	-9.716648	0.365519	0.442572	0.003299	-0.002327	0.001854	3.173007	0.289321	-0.893433	
49140	27.56	-9.696891	0.373530	0.326419	-0.003560	-0.007546	-0.007846	3.174097	0.288726	-0.893979	
49141	27.56	-9.757650	0.354266	0.335914	-0.006256	-0.002366	0.011233	3.171404	0.289291	-0.893177	
49142	27.56	-9.816146	0.390163	0.410687	-0.012281	-0.014705	-0.002857	3.172835	0.290142	-0.894811	
49143	27.56	-9.763047	0.394015	0.534351	-0.001949	-0.016553	0.001605	3.174395	0.289056	-0.892836	
49144	27.56	-9.760611	0.372278	0.529557	0.006752	-0.014744	-0.006025	3.171707	0.288592	-0.891665	
49145	27.56	-9.845548	0.370268	0.500195	-0.001890	0.000335	0.000093	3.171655	0.288011	-0.892791	
49146	27.56	-9.782269	0.380088	0.456831	-0.001877	-0.004070	-0.002567	3.172303	0.290305	-0.895721	
49147	27.56	-9.726164	0.385375	0.372290	0.004100	-0.001538	0.014876	3.173839	0.289374	-0.894368	
49148	27.56	-9.762657	0.373238	0.391546	0.001609	-0.002280	-0.004221	3.173873	0.290742	-0.893861	
49149	27.56	-9.777293	0.370705	0.413286	-0.001918	-0.005014	0.005215	3.172980	0.289608	-0.894181	
49150	27.56	-9.774967	0.384941	0.452007	0.010187	-0.013029	0.000991	3.172697	0.288365	-0.894705	
49151	27.56	-9.826171	0.365250	0.519644	-0.005374	-0.000566	0.003482	3.173842	0.288219	-0.894000	
49152	27.56	-9.823844	0.360157	0.555978	-0.001895	-0.004090	-0.002568	3.174836	0.287974	-0.893929	
